,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
24,464435,281896,155152,188752,392821,249124,454571,390632,426055,58218,327005,298379,20785,371717,464906,278389,31398,404619,52417,30734,330477,69437,209620,444472,35444,331092,58012,474444,27416,361113,323845,329035,183778,443342,340210,35077,11006,495619,312057,85266,493199,81817,170650,229220,448076,310141,107558,308086,108404,233578,22872,250618,252301,287631,142136,301108,418796,470115,223670,118340,54594,187990,160419,106697,223813,114749,147804,165976,144497,146613,891,286590,447257,26642,19748,305471,95739,177130,200648,308821,120265,100670,482683,184596,349644,271721,411542,25299,135652,75308,202675,364194,403307,133690,129810,355727,228746,206972,480206,231741,452606,475800,170111,499275,7033,349991,138340,262276,176041,264972,203647,108167,67111,112976,210068,186636,34237,133547,53502,380784,438614,337442,464735,407957,46355,415197,25893,455332,412894,13262,278207,296170,461010,344068,493457,169233,381218,91999,120753,379965,389247,77282,332842,473732,170062,331726,222487,93349,188980,384275,514357,209507,267,508755,89698,257011,331528,446190,467696,190815,68595,491347,329559,97441,329787,286982,86016,333498,295675,244058,303062,507038,320470,513296,73051,226533,488592,211907,191520,438901,277416,144471,442100,392055,261534,514481,448099,437727,88498,352391,390363,229377,255452,222667,63974,207843,338784,214715,53127,246211,100119,20387,105070,27713,179146,66002,143318,350999,515774,235931,130313,65751,165036,513844,170420,431594,326010,323336,161986,83139,156055,136051,319817,117352,120070,493985,423917,448354,468460,323384,482723,217312,430810,255835,132071,453721,267960,210252,287971,346381,64743,174393,206519,155427,298390,378624,488074,121556,509046,102912,178128,222365,421065,515427,274725,434657,386409,145025,116394,312332,423991,463841,169693,5506,216335,113069,478325,373802,212271,91754,249842,77184,231397,16393,489299,192320,376503,358043,515141,187756,515366,5071,474424,333156,357866,76044,78479,324408,358128,337147,199652,26154,112166,6650,134171,488102,454205,513418,200215,4172,211361,359473,234638,254254,460566,290369,263295,419239,300880,62552,365702,471994
25,108767,175169,37082,431982,421676,12844,395425,123975,50823,310634,7820,29455,357884,69605,383957,433258,29979,123488,249796,441326,166104,219962,136609,323319,329014,244330,296249,34447,426543,259855,96405,302016,116715,400945,504758,236686,247749,279248,496525,60827,517042,12841,254637,390632,375895,245096,87792,299559,502960,170882,210818,30081,13826,507688,354079,522012,191691,92838,86340,30312,463442,505508,302243,419168,438048,302542,266234,29385,161222,295487,112341,186896,404742,49416,500493,383748,482109,514481,150626,292525,144936,402842,125127,424365,514652,75151,345657,320167,395708,117228,360837,185053,37835,192675,320586,443233,409894,345013,36113,210068,471853,159260,209247,474440,181075,496949,230320,402194,116132,112166,164022,321206,97082,131223,27735,399628,149137,80045,497914,360613,174230,282195,200589,359473,165114,421065,227604,363185,100840,89207,402217,852,3125,91010,496104,77459,244356,129859,66581,218451,318839,275719,127543,515488,112746,449294,461528,4429,518101,89092,188638,448276,264859,461017,92305,469798,302552,341971,310790,105058,101036,44818,106175,392717,381218,11307,437727,498632,160554,26276,397769,438487,348723,7033,353801,151169,320019,114776,272293,150603,4166,316959,333150,132696,494300,344074,152915,402399,286354,249777,58264,40272,478907,66910,210142,94520,292769,313271,323530,427089,64036,118801,406506,497029,479981,55167,184675,248364,115841,340770,325493,461166,52962,130313,244829,472837,37201,181128,112448,330365,19367,377586,8520,504134,200153,190207,280303,214247,360822,520138,88443,304637,485983,412890,181269,81639,385067,500807,452664,361957,69294,252371,5238,515864,112285,99307,14960,496735,206215,286458,273648,507381,270791,460781,61199,193641,116111,495458,5969,272215,324378,432738,508848,515784,87216,424699,20772,436804,364076,443348,106418,144976,24798,484504,326280,111327,86456,417561,96038,219815,339664,424529,430425,301593,108718,420951,491139,195183,219429,170227,387384,191688,300554,13157,398316,371768,367712,237417,378414,126819,314686,332126,499275,522411,419003,67190,36756,66576,77423,507209,329787,6650
26,372450,319337,221167,168430,394073,387721,436601,77911,29385,484753,358907,440723,397350,243523,370068,263592,358230,477896,23854,58218,484504,235136,448741,229988,86016,11792,126597,191691,10486,66218,121285,24875,231356,255080,247784,136609,136468,82706,33865,300319,288658,219135,452689,171107,12797,357697,326569,223813,18097,276020,481837,244330,98002,140815,325052,97880,140182,32053,137850,169221,38660,193407,240992,373802,365940,83666,385316,250884,98541,160554,3865,101828,396730,447257,193076,171306,455667,119626,295612,492862,308912,68212,287786,185147,56188,212508,189294,465577,151458,366184,50494,142136,192112,501135,102912,185558,404554,308508,173209,338329,366894,489325,379148,413654,193336,247925,394186,227198,155067,453611,102320,355727,85203,198871,263345,246211,78134,209580,135713,199652,217472,162262,393792,291243,474141,66135,154895,171893,479283,377459,40787,295687,27359,323495,273763,86191,36345,63520,148875,208924,122223,446084,99093,172219,56310,326108,195045,34776,5234,266905,46355,61268,35047,39589,165174,94667,138020,471231,486329,129601,156769,444614,46496,384039,85546,62490,140499,174734,492650,110761,236271,82012,286165,344561,65228,186334,300529,169944,345470,504130,481504,297633,341091,103032,501898,312869,67252,249281,283226,472395,46357,357196,252277,39843,190207,74693,297100,453582,128813,370841,27123,477053,269943,456545,114309,44396,512662,200841,428724,490047,305350,29002,222286,37028,256305,141416,6573,404410,299273,134695,170153,172969,485721,325791,305673,457832,121161,68750,423385,274297,69006,216439,497022,518233,329667,98192,296048,168875,313183,353801,315608,194952,364194,268126,487142,447175,461010,450390,293418,485901,50188,32591,519250,332905,331092,173235,409278,515488,463500,293662,243463,320050,265635,221523,194436,69154,393019,9237,459887,387251,411292,242101,2735,11872,111500,443246,201736,123749,439286,478318,385732,467407,74675,500051,434801,202502,381953,388508,389184,109227,236782,53557,286953,20280,134007,64352,269589,282673,79653,291219,111069,206134,425790,170238,194915,286476,412890,112680,84818,506643,41272,247180
27,499320,231019,72171,475018,316055,51952,286114,102595,254846,202319,277463,63111,295278,211596,201445,174832,73081,96605,38360,186857,288238,141009,501569,515880,381481,367350,139042,33832,160649,424529,515005,50441,309097,67838,372773,130501,160200,309998,470853,352539,413344,131737,340559,92617,403331,54053,205303,178888,132696,72806,166104,366278,110619,267233,152979,349695,470091,469603,358230,206593,125701,265751,472586,243676,379126,309396,185945,132966,234770,395425,462648,392821,468198,270565,485684,409221,471517,490312,81251,128708,28305,58264,70252,522446,443745,163995,199259,318839,463141,106708,325791,96509,307981,370960,512822,181133,438576,281786,130812,458150,363871,225745,100380,61774,442709,68767,344735,466957,298758,24565,15613,161986,286067,252301,95207,57736,360010,35016,406335,475843,284628,437593,456960,47737,143318,373998,454523,5506,92319,238687,212675,237195,441105,158023,13938,212271,311654,403104,433258,101718,163841,448305,398279,1672,446467,14978,22470,491347,98192,522425,269972,388279,472296,89721,209640,513152,430126,215216,58925,492505,407273,275134,244829,502795,438396,436601,116689,374069,163350,217377,303590,123783,82111,198507,102082,450353,453721,480371,509241,209247,368815,253819,159301,375788,461466,510650,247143,39419,219962,442362,205212,354022,79251,318737,88972,480090,121892,53856,213541,389637,424139,211821,143715,2690,52962,339831,506304,136780,291866,443342,133143,503330,196034,230176,221362,43997,166047,234638,500420,131867,501361,150785,401953,489645,137385,375022,273651,46975,6092,105839,300319,69154,7710,407289,508354,136468,310559,358086,120215,156615,20453,508011,35651,515069,508233,512051,482719,325616,411542,256798,127167,40632,262348,224718,20796,73177,361159,435542,45279,225003,12861,174701,416713,249796,413422,164018,205667,397146,55593,180641,328962,372556,472552,173209,103350,235726,306772,61527,411677,476084,343074,488772,394186,17623,206218,390792,132059,271666,351741,120723,334014,261532,400771,470340,184199,507891,217740,222695,133428,316513,135809,410656,126207,73394,103303,74149,460778,95000,291945,245976,383079,257726
28,129557,453673,14228,145728,494494,182566,514880,424699,351010,59897,351471,168982,168838,377628,327065,121630,393780,210601,90855,410993,398670,402654,394684,46763,234638,259093,182262,96171,475477,137190,98324,247398,173644,267903,138061,423985,25306,48962,404806,308615,12063,370646,383561,22961,199326,469647,269581,504758,491347,192490,114571,352307,165256,81413,201633,391996,514860,145607,244318,459101,307696,69605,182523,73256,97063,434705,98725,486986,81167,188777,315142,353801,348800,96558,83468,122329,492588,440137,12463,102482,318685,116132,470813,128076,393792,267309,376423,507623,168789,354865,163841,415301,68795,32581,433675,76311,158861,89141,127859,492081,77128,187859,4270,363899,289518,236996,467407,53275,105769,368082,17623,427093,252556,213717,232837,24565,500466,323253,253307,430765,234052,452877,508968,489290,6650,226466,33865,516730,253799,83529,411284,316172,78098,8511,272517,154820,448354,19367,37411,250772,352391,340915,421352,222863,512149,129164,396254,16393,333498,42625,176281,185859,293447,374780,460775,84362,195685,155099,97791,246474,475869,76044,174056,31029,217446,19426,419825,325151,50976,50441,83647,445398,515372,293717,118822,25704,5247,166903,475251,169693,106491,100517,399628,323495,147986,21837,152233,87996,277135,379356,317436,410376,457768,259239,302622,122051,308912,391118,129954,491063,425816,76617,303393,63288,63333,221713,236516,328578,379118,231741,135119,73081,317829,122042,279779,283254,401174,219904,115825,427756,388519,171802,87894,62694,405610,306628,441725,488950,33150,25313,149398,10297,128176,392026,30771,518787,61774,392797,372450,425024,190685,148191,21284,30685,141135,77165,520256,522736,407957,168720,385711,140679,122806,222594,160649,498164,130500,503160,58792,125035,342499,225958,221274,64352,202675,436989,419124,156710,407365,480625,64664,91511,19495,352453,116370,64443,406085,239091,439742,323318,505693,91999,325362,419885,520156,493985,39947,409951,352907,405878,293345,182720,113254,275612,495437,188951,412894,68750,517750,374599,355319,172969,158577,17176,207144,375184,180419,246516,78514,472586,322798,422858
29,67252,277438,40019,185420,296361,65751,10295,210365,17504,290266,81695,229988,160200,23962,203563,412650,195183,52962,283521,109424,371954,364455,503128,205578,341845,141853,367350,346083,19821,306288,508848,83863,90336,472575,490759,494713,420951,102712,379965,496411,230710,369428,369501,463382,152979,325616,168067,478453,194871,430232,106418,304804,183685,437241,336121,313065,95000,114749,231741,419102,132481,241997,220034,381806,240511,398459,250274,132124,302042,417499,292355,438901,402579,83120,145728,390809,201396,278389,466593,184347,1886,478148,328505,411469,491787,430810,217105,252690,379269,56556,11522,235481,193774,173964,298379,122387,445216,301102,320411,451160,366345,12797,164136,469835,290295,94874,33839,126906,97437,166903,179201,133428,44691,349336,100670,467774,219429,402106,451245,384634,404579,60984,344735,141040,292823,317829,443246,374738,25906,25313,41766,163995,347667,269503,99119,191520,328254,18912,472296,461877,293345,249114,128726,370337,491652,401677,239972,150396,400256,31911,166144,46975,429927,429561,502802,285794,50441,265866,333802,194673,462648,76813,459224,346381,505357,398666,353135,252031,32998,102317,232107,519435,446899,149958,141772,417743,302799,270368,477184,83581,379558,440584,446647,354465,481504,248005,395635,143318,149188,517951,111069,92028,360961,473993,251470,307892,170650,65557,5144,504169,33116,78403,477034,358323,171454,402332,263758,119985,198340,203882,444713,69273,337056,173092,342156,330812,511072,512387,192449,418796,15722,51180,449287,410906,501898,140309,397517,183686,301068,243811,222365,293764,465434,134025,431612,498400,411412,300458,31321,470478,244181,316951,14361,395031,33865,456133,56200,461764,287718,176041,64594,438015,472837,441358,96325,107558,299663,473436,388341,51061,77423,142549,279426,34237,395777,57913,305967,12449,518710,33195,181725,223089,390443,240587,426084,292713,359032,226476,437340,1002,54593,183297,188542,7256,439360,233154,201445,67715,7294,306628,269023,345583,174057,504033,210904,154337,107050,303661,228023,141839,144497,225943,332985,478643,221667,428226,1567,152551,226268,24322,109413,226728
30,493634,499671,452194,498400,299941,176859,306371,275793,486783,9869,65334,473732,172186,439286,153316,206658,26787,319426,471122,319145,96255,492756,239275,200496,381708,323779,209524,94563,103615,416726,493146,127222,324634,332933,383396,102457,428299,344608,309354,179146,444221,141178,140264,304626,357196,383338,406460,432547,305680,134990,475453,251951,293345,68281,417184,332047,84318,391693,185558,400471,79617,454523,411984,156375,452689,11545,487031,177063,284590,143880,30771,426612,195203,105989,342811,115620,158610,490119,31833,86191,1362,297633,221667,245007,456921,336148,191902,50610,493199,145619,124336,407607,447474,22929,491342,4046,286458,45961,34776,522445,291085,238607,198871,190974,141404,466889,346879,339831,511372,176430,2902,158344,18517,343791,172450,237348,416401,21967,512387,267512,203182,494347,295423,174734,173936,440137,439820,110504,136077,305673,332946,58872,510261,331726,521585,489861,448076,249796,326389,147592,347958,271082,230984,143031,138726,309790,185317,192906,508848,263214,488306,193341,184199,219815,421065,438396,226723,288846,269023,160019,517306,52873,84818,446647,221362,171288,259696,418800,49102,70631,471165,363559,25285,164136,420655,6849,374880,444485,234369,475944,52745,24854,327422,439023,167938,437196,283521,432039,19587,470156,333442,131604,240351,61411,173738,206273,165945,379430,116154,30528,126411,168789,256006,203735,50698,448302,332943,242158,237655,448193,23885,322450,346961,402987,278960,208924,401563,396095,392637,306945,337436,312016,193134,356576,340531,265751,195904,4712,172628,205247,290369,200975,154696,275002,125420,320766,230856,226476,471231,459101,340351,516213,255634,164264,266931,417743,129483,102923,240077,482719,429758,44224,177130,302799,320077,395031,85547,145587,310826,214137,118418,486536,258578,57542,305011,492252,485901,444952,512990,323039,87649,228066,454205,43603,120763,412715,66428,132515,72495,62946,442184,302559,253944,4172,223448,286048,100820,101671,148179,305471,97388,225060,507932,127890,377285,11686,268998,382732,159053,142543,437958,91785,214757,290368,199652,470657,268390,17468,324297,192694,471228,193774
31,392047,253846,447474,55757,20554,515784,9869,59221,447777,82447,12844,171107,364076,493527,232327,160888,369428,204178,270181,313230,504336,367044,39589,356393,177387,184576,121662,117263,412993,383827,56610,196766,377459,210314,219135,136780,424781,436475,5159,215811,101282,355307,394389,208681,140224,264102,116687,443348,468287,481938,428226,128401,341738,157666,398852,315579,261965,320077,252277,19624,232457,256277,182813,519126,349368,228785,483610,90083,377203,521256,211435,132481,23537,438697,457517,370506,64657,92626,170111,443342,70848,324408,522252,483,32237,215392,143672,50441,290046,440123,194289,522411,273376,479981,174465,377187,302799,874,161024,5247,176281,455287,420137,518844,283540,271122,304046,108031,68986,494816,187317,56556,321364,305629,44818,133307,299165,293569,44663,151031,91040,107047,389160,320800,490217,424241,428447,144588,523358,402308,321457,482089,487196,422721,137176,124110,185733,431214,458338,191520,407607,222487,121206,263728,359726,508373,495437,244894,321341,466229,31029,234356,401174,475162,13554,97805,133547,469496,102971,309207,359813,294967,315545,195183,416450,349980,37974,146268,312062,304804,111456,23732,411984,413545,97791,368433,1651,475843,190278,210881,407957,287593,286681,519597,419784,248742,138020,164022,402987,243595,385531,299656,328720,465508,229084,93388,237518,379356,92908,354678,461287,470665,501768,77880,302093,101918,335331,337652,498601,108525,342607,132491,513152,489645,415895,189294,393841,399552,314417,252556,355138,307321,203682,449313,154575,44867,20785,12861,470834,47714,165945,326638,31543,189154,514627,236516,47698,484665,105058,376938,369585,229967,432050,262276,385033,271114,423235,26944,270993,388799,418800,88498,382051,484979,99215,138932,351010,144117,82061,476559,231692,278876,284946,6201,475419,62158,378230,107473,238963,282585,195970,25339,31305,198988,453502,234442,401098,115138,424500,91754,242085,454522,292392,11686,430467,255413,474099,334721,448382,69198,10153,330268,45488,121161,144897,470853,258966,48072,517474,391496,480039,165485,83863,360114,44580,123,141772,263345,247803,430019,90024,431612
32,186978,321599,346506,355905,404077,101873,257557,122870,214804,193407,57542,500022,442476,392908,291554,299798,492788,172465,192636,255592,96405,442108,138088,323318,375694,39075,316216,513816,421676,449159,138061,314254,138722,117706,175827,174057,422428,196916,152915,262423,465508,329950,74297,54282,426027,397070,201494,178400,296302,460610,236013,266931,191520,195056,441962,391496,396597,150956,338329,446914,329843,125254,474444,422737,1114,144641,248974,29742,399837,462953,383744,92039,241968,126621,480090,443745,479662,519716,395031,473465,379235,280312,361834,137886,264510,478840,197200,38251,501318,182262,144267,221597,159422,252275,201026,165251,288238,330477,88507,209640,152979,421065,348364,245007,34628,116145,4891,497844,473101,205667,317436,248050,294825,411292,392377,488888,456646,34918,132124,46849,392558,14978,128708,225044,291331,244661,295862,307241,198536,166461,291683,515293,226049,471508,325870,283143,287143,93689,209116,151018,298390,176281,343301,124731,1238,10373,209620,364076,164273,57935,471542,2226,210314,332877,443293,237769,109193,74083,409788,4661,4172,416848,505470,85266,57959,432465,519466,273059,412650,246947,328088,343706,446127,385148,516092,434817,371151,42009,467736,422484,74149,260970,116204,274572,29343,64842,59338,64007,243278,75200,206577,87410,104549,224041,484126,78467,418970,316767,518302,58374,449913,193151,522814,185391,120548,528,33854,328392,164293,49629,182028,321588,210666,188752,40215,29385,78366,410089,391996,152666,107473,236271,450353,508534,418796,150660,26630,116132,129483,381122,232107,41206,247731,468015,363525,272310,11670,7505,63996,293036,94132,175672,33073,44333,462528,4714,25771,322295,138274,385951,287557,204610,120950,435306,49387,96668,181256,73793,19426,143342,78869,5969,263310,500051,297633,432819,257921,308759,323845,134351,137850,122329,182852,313583,147050,354505,355319,452591,96601,517408,189154,232457,512722,35047,92319,42397,387801,290453,356397,119942,30171,74930,77165,357912,296170,456921,191587,88,521074,2735,419984,108167,2938,230711,397072,341845,469676,403683,314700,429863,423985,518222
33,79616,91010,59446,426022,91548,40728,504134,259855,187640,445094,10669,21967,420302,141345,78976,59689,302352,113620,11381,110082,490119,87821,509922,186679,338229,352307,369240,161807,332974,78453,505792,468895,98245,96668,498415,510747,138340,389883,230557,462742,333071,158798,457047,347085,210314,120686,78366,490929,362244,433258,456921,449017,322130,361913,516043,415960,134695,434419,28963,452689,250884,206731,247191,335353,198316,473101,320050,97733,283143,41334,139159,94667,151031,47174,238338,124995,41206,342452,330586,351974,521135,194355,218264,222594,462788,253662,111250,498043,505382,21164,335331,3241,160168,157474,183330,491088,326617,450784,197022,403793,396628,485421,337294,394269,238862,173644,399552,493676,401351,329508,155067,443051,108055,23195,400314,469798,86761,413344,159802,206658,112166,309129,93316,419504,359473,59376,440146,159026,239091,299425,337790,93662,337056,28166,378230,196153,14978,514563,396,86705,165133,48962,443342,247505,98510,392565,286476,112522,79594,485169,271357,170339,315829,28661,134650,210818,243849,205277,520992,394256,332484,19603,264593,20554,386035,87787,304626,442391,139795,122556,183007,162006,393841,431483,443606,75151,502628,106708,9685,194289,438340,149032,83120,4270,491981,247796,342591,179613,477643,293121,428863,49516,20453,372773,32810,461069,515765,282937,288310,376574,269566,425029,130612,247784,97324,207135,53801,516664,256642,476933,81695,410636,431562,23962,272801,239055,29883,225060,272310,149412,454306,1322,283941,484815,185053,462772,70161,126036,404424,110346,372422,520156,246478,503750,485648,255206,156710,160465,500734,177111,229220,415375,315368,104050,494300,238376,388848,475251,209140,449340,312929,7327,212739,225358,173235,444614,206459,212267,232368,428226,79884,97683,170410,53036,170764,250963,125674,479541,467511,367350,449789,309850,208788,231499,299941,455894,168982,512345,214804,337590,404077,376023,178311,337209,505790,968,379759,218193,379678,461862,287322,494960,73725,57913,333762,184173,147986,117000,237856,245830,228846,173630,512408,308388,318371,409012,379027,31,429804,150466,473993,199577
34,25589,108244,397350,37875,279779,207312,344114,44333,362517,141150,490292,302979,187102,462788,482441,372556,313183,448557,118356,352307,66951,332905,455667,493675,158724,121793,8520,198322,4618,277559,110921,118113,472314,142833,449344,54948,246106,245479,341348,325012,115387,126036,91948,35556,297836,216075,429772,237954,256264,43603,221640,496638,217105,360446,135876,102482,426172,52020,423752,193798,410376,76044,368317,479541,463522,10264,38053,34599,195685,59183,358128,206216,69664,137031,115936,352483,10437,270636,45961,30081,399460,505946,132845,472395,325052,490312,448829,401174,166104,124110,50008,49455,410814,164748,307772,371151,52303,204585,236148,255646,258038,190061,478860,319426,272721,270055,55497,46355,418129,287786,203511,38774,186978,385211,165993,1374,31042,505580,130501,340210,347085,306009,303590,513165,18814,118100,317853,366810,432200,85703,482624,417399,265751,435351,147192,233447,441876,498286,318685,88230,498400,169944,475140,286130,363185,105303,394355,73793,159301,39589,518161,158963,368815,309403,500807,201693,181075,457715,459476,93800,81301,338045,186636,303624,31102,117430,375812,510923,218468,58077,34892,257748,348086,383158,278943,381269,38475,256193,147036,431609,462252,222928,129860,41146,360078,130645,320470,363559,63333,100683,129557,12334,247925,115669,256886,489299,233595,468015,63111,258069,218737,16234,426887,199652,304663,285421,450791,25906,443024,392795,137722,121363,221401,401197,210723,342194,477593,211435,328930,8634,168097,150895,284590,22182,601,73578,424139,469748,317436,323038,327186,441725,324836,498639,451884,517289,422621,451160,520304,108055,205303,345425,4661,149948,33832,89207,122387,320819,180462,343221,153117,304828,2208,20796,177167,410964,478449,373147,481627,310968,324208,130612,428544,161024,460141,301102,236893,155140,56610,472063,129930,521539,513482,147567,300958,403854,162351,288846,156375,137359,403090,446706,302697,177217,409788,346713,123969,40632,109471,159026,249777,409278,402399,494347,439742,144113,346290,190013,145664,228390,15971,17818,497787,344814,235467,4172,303343,63974,200215,337562,194107,347958
35,462021,12844,471034,39947,100686,316216,240844,310634,79812,191291,462569,147148,164855,402031,378328,222594,327902,57919,494300,122042,508925,139558,337196,99863,135293,137862,185178,102344,78790,294936,74345,323056,424850,36208,495049,240950,52020,469934,35310,403331,98327,200283,441954,336932,515836,321101,265981,49345,129483,231947,133547,491624,138945,323248,144588,324983,180462,369428,308095,366184,507891,176140,376871,36198,257011,10297,89975,103032,340770,86911,412062,395425,86335,198637,161347,336898,295423,12800,506304,184729,414864,72412,412993,428543,183559,198182,471122,436989,448316,145664,491271,185171,416639,505946,375491,73859,299425,245875,319378,92988,163459,270636,429666,353230,224967,348101,492588,521763,36675,232403,498223,393057,19368,7401,123749,304104,63977,46042,392093,396126,113111,300265,47244,329428,98465,266009,231003,116748,445232,287971,204826,281546,165476,119525,180278,141038,155793,52623,500570,178962,479643,125474,290229,77746,348364,113191,504169,444410,481368,85546,522422,128401,235691,248190,118512,432594,287850,215709,384161,386198,129601,1645,88491,71764,430119,136051,288846,134060,501768,262382,175581,392821,240077,305624,112164,366359,293069,26989,133512,282937,397070,406335,61286,490657,512051,117906,434009,192366,388799,237888,46703,335399,191906,172569,340369,472063,12995,313765,186405,150466,116535,494587,298716,275785,250343,238687,364214,196734,299798,87996,281068,402975,496893,24511,36669,176925,191587,205579,324836,313271,413118,444952,376841,442631,193842,508233,32262,185491,445216,160554,237880,218719,128548,442187,397872,122309,201166,24565,371381,266382,438576,369394,57228,27066,158012,266369,113072,33447,386865,187592,117,130612,181634,455794,76311,2455,388687,352113,166350,226250,181269,98725,198733,135628,62741,259002,197200,321403,396453,254869,166208,260965,120753,192694,483965,402987,231213,154337,84405,106563,172197,331870,183641,512988,69154,292187,201445,142806,44058,294967,248605,112285,255797,135114,204080,302352,31911,512345,484388,236167,294599,177598,455745,63844,217105,123876,56610,505431,83863,122329,94683,85531
36,332440,394982,241591,371768,87929,452956,78479,459032,170882,200841,101918,305686,14228,202286,217377,400186,186270,291486,173644,276421,15562,315893,20387,335042,512345,226750,456731,106876,226476,306493,277295,440672,393780,378599,474099,475338,296249,223604,67715,191520,291219,193474,393356,58067,144551,424139,497520,138726,310826,138340,125445,134965,63844,501619,97545,188951,171670,170153,188777,474531,502628,225943,376752,449294,448116,235429,145607,337147,386019,234632,226072,132071,206658,520984,135506,349336,304974,262848,365919,340102,421600,207729,146708,89636,308101,238014,94936,250274,213661,502633,522364,223089,342268,399552,184121,84653,100670,221523,312057,331262,469603,89280,236137,410089,268864,313932,405383,114571,333442,471034,517042,320508,200648,416401,314604,399771,73787,155557,114980,62141,169406,370661,395720,313183,247143,420944,500680,285073,200296,348723,74160,471433,258137,41775,518222,77880,522240,133797,398427,152649,117660,491871,469735,497598,72874,238607,453502,86140,84324,137568,451394,69154,205303,70335,166104,414752,178190,398048,74083,164009,487246,326702,80045,161808,379678,230320,234097,7550,222204,79856,24038,516101,326021,127252,303235,124731,449487,179591,480413,44058,244885,202532,522107,287316,48079,470340,394974,125035,115138,293345,100119,61268,118512,14182,519577,511068,152861,90336,3054,320549,207004,161264,188752,82994,394389,442918,307653,234835,433203,117906,428543,360114,115167,37948,163862,379867,361957,76024,291524,189113,281068,189158,15866,134990,298758,206273,44931,384634,13259,439424,180538,138487,109138,444221,302622,236516,492650,78745,229377,492691,193810,427067,98465,309093,415375,320586,92038,116459,366184,128358,381505,116154,455552,508373,345836,568,469472,126482,376952,486986,63601,160311,227716,168865,6450,378543,358043,326466,9984,92972,374880,363559,52303,96558,32959,57919,390104,192112,345583,245024,140161,77580,206909,451160,441260,445286,216650,333498,123488,241909,15897,442959,239091,341971,381294,50238,365828,397319,328115,26642,187804,353801,487253,152075,57373,457768,488218,226555,371482,158487,95072,299559
37,284472,520957,468895,26702,473436,161008,462061,141611,482140,64630,171014,448276,448116,347484,490047,292355,165705,329869,304388,318143,199927,350642,173738,90336,18144,96405,177063,517518,238963,84362,121872,327652,306133,178128,331933,325582,494585,146766,468020,423355,414060,367940,421359,73725,144469,107699,244181,58012,507891,336699,291554,498043,158894,56501,329950,387667,516730,512247,204826,170722,287143,415997,245180,255413,15802,379678,470323,69285,73520,206403,56817,37411,245227,358139,192449,488218,301236,505261,172887,176092,292525,2415,265635,453611,376829,395777,282314,142896,390541,67288,18280,203563,319842,203735,284807,16460,425841,147986,138915,349935,57919,438614,151618,338114,391693,45279,310968,327390,255835,59733,155427,250522,277925,344033,67459,144226,205711,449313,302552,256277,87429,185275,68595,490217,97733,166938,270048,437428,460022,450315,56160,523270,473202,287786,279050,42084,233230,417399,438281,420732,257748,432039,496422,397769,358675,443240,51332,160168,328930,29395,37270,139462,412391,337056,113965,409719,417951,100412,313188,98846,512811,254747,43171,44224,505880,323889,41146,129825,403548,59689,284102,280219,218458,477053,332312,232327,282073,444909,48967,4101,87929,486867,135876,154337,134514,225358,105769,41612,162035,273380,185997,167803,396415,271122,347667,384634,44931,48452,212271,326108,77441,351471,287557,321615,423415,269589,197254,194973,355727,374780,494494,382178,211596,464513,221167,243630,261246,405545,298793,187769,332455,271317,272310,184541,506582,63515,360078,429863,70668,512722,361465,337209,476599,360607,299656,457803,378512,208221,413048,428447,421890,350457,371768,366739,304939,243463,20792,164117,365940,284707,243676,432791,375694,232414,304360,209247,484517,316612,518858,218691,75905,416949,508534,101608,154596,31938,304115,246419,176057,450001,377628,392797,353195,269394,92319,375144,204953,396730,293683,168789,405694,513844,25313,157594,360846,192648,302245,731,225958,480413,349368,229429,110921,435792,68986,415496,359032,99580,290969,185923,352122,501619,475179,500466,490826,218307,42935,174810,311668,46355,158960,232556
