,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
24,5021,468,3334,7772,7077,805,9780,7748,8785,3633,9967,4527,9103,5314,7304,7417,7175,1273,1753,1391,2260,1482,1552,5005,7285,5481,4303,7681,8400,7707,3673,7526,5814,1432,1076,6141,9688,9419,965,5769,9571,7067,5240,924,9235,2991,9824,3241,8255,1653,7583,6304,2466,6641,740,3153,7895,390,3074,3521,6948,199,371,267,5822,3583,925,7280,4816,3865,4548,2676,8166,6439,117,459,4591,4633,4559,4429,3802,4858,1386,758,4933,2562,5557,5830,4517,5113,7512,8167,914,8158,970,982,4012,8517,1338,6904,342,6258,4325,8041,9229,9527,2159,5757,7556,3299,5959,4865,5968,4673,4614,4081,7483,768,9161,4346,5513,6191,3117,4037,5990,3940,8411,3539,839,7687,1721,22,4360,6446,6968,1062,2677,9674,5212,1674,9363,4313,6786,5855,7213,1099,7157,3280,2928,4285,2825,8045,8894,4658,1985,281,6931,8481,5039,1846,2976,3936,5510,4455,7766,9523,2117,2332,2557,2589,5435,8796,9957,7789,4686,4802,1887,516,2163,3961,1233,2999,9107,9540,9843,1511,5322,706,5790,5279,6163,7917,176,2573,3733,6474,5750,7458,4140,8860,7769,472,6529,2272,6457,4231,1450,8525,465,5477,1911,3420,5623,3238,3530,8892,7615,5142,6900,6632,5373,2174,1132,8919,6957,375,2734,8975,3092,1267,8901,6934,181,7557,5802,1845,4335,8927,636,2949,930,3502,8252,9200,1715,8991,5736,5236,8929,6362,6792,1869,3088,6834,8180,997,2404,9445,9387,7242,8116,1279,762,5194,5970,9877,6040,5745,30,9134,3562,6032,8978,3528,6123,6078,9896,1353,9144,6628,4110,5621,3450,6393,1687,4249,254,5123,9383,3608,1719,476,5235,4108,4362,4177,6648,788,6179,1070,9741,3538,5560,7648,3718,8653,2639,9728,3524,9448,2234,9932
25,2830,8606,7836,7422,1992,986,6937,7685,8826,8581,7751,5505,4985,3930,2512,3232,4490,5926,8349,6925,7908,4456,1704,8728,6741,4637,3294,2802,3006,7203,431,6880,8739,846,2805,3047,4401,7686,2746,1597,7601,4859,449,1691,4655,4877,3345,7765,3807,1653,505,6055,4779,1154,9512,2537,4826,3878,4178,2416,8545,2044,7004,267,8421,6084,3154,578,3941,7136,5408,1178,8520,2309,4305,2793,5734,7262,9804,5070,7651,8658,5488,2338,2071,3841,2770,3868,2916,7129,711,8675,3033,5320,7870,5105,2758,5082,7856,5833,8542,4261,9244,8654,9229,1733,3213,6607,5200,4196,114,7853,9464,1084,5735,228,7483,8632,9481,3372,8381,6143,9315,2424,1111,823,8411,745,3600,1097,5358,22,2651,4482,253,4164,2319,2728,5961,891,8672,150,5118,2034,6221,6395,2377,3263,6750,1562,9404,5043,7600,5595,9314,558,7827,2075,8697,1019,2960,3454,5303,7696,2818,7546,1604,7489,6829,8650,7691,8796,7797,784,2800,2990,2954,8244,350,6732,3422,4635,7964,8132,9321,896,2611,1374,5217,2110,4992,372,2645,2934,2899,1457,4393,5522,4140,7863,6228,3208,8592,7715,1151,8997,2630,8511,5156,3813,8958,8469,7660,3238,8442,9009,7031,71,6536,1431,6585,2963,9517,4994,7649,6452,9754,5707,7904,4742,8711,5449,9243,256,4006,8727,4957,8927,8369,5987,4345,3832,3308,151,8849,1345,1439,6653,2499,5977,5742,4420,6929,6834,9291,7231,2761,8314,6196,9764,6658,6490,9748,1902,1333,7305,5103,2343,3106,1593,7168,3094,6513,4232,9101,3931,1957,2134,4103,2406,2993,1564,3062,3721,6486,5761,9673,6506,2668,2582,3684,1953,3276,6811,2173,6646,2891,2817,8066,9942,8667,1576,9646,614,7800,5048,6780,9100,9624,124,9712,2619
26,4292,5159,5362,2145,9356,3877,2404,1429,795,6419,5013,7920,4985,5991,2512,8616,3932,1273,2165,8865,4369,2552,3274,407,661,1375,7105,6995,7885,3097,1905,8790,81,8509,9183,6685,6930,1033,3491,5257,5348,1410,2590,599,8503,7383,2689,8301,5650,8653,3682,6055,5805,9582,5372,7523,3691,5541,8862,2263,8413,9911,7309,7028,3651,6060,2365,7280,1867,5847,7567,6218,4550,613,98,9116,2453,1821,2769,7,2474,5673,9019,4405,1592,7199,9405,5596,1468,5113,6206,2646,9697,2680,9282,3663,6368,785,7856,9302,2629,5533,2930,8654,4119,6260,4397,7959,1738,3299,8420,6494,217,9796,3303,1252,8541,5395,6246,2247,7113,1534,2564,8117,4045,6797,3459,1873,4338,5437,434,6971,1626,404,6859,9568,3545,4948,6510,1073,1746,6960,6817,6660,8640,9427,361,7469,1788,3201,4324,8953,4884,5432,6567,1475,1615,5223,4643,419,8864,3454,6277,752,1095,7119,2737,1456,1421,7068,9448,2998,732,477,7624,8330,5799,4160,8306,4976,8086,4538,7876,3992,5204,8522,7527,8932,3574,9634,8473,6681,2966,6671,8617,2632,4624,3162,881,7347,5731,3402,2540,4709,367,2905,6530,1212,7755,2586,1960,1538,9493,9158,157,9812,5328,9831,2387,4805,1316,6356,3329,6393,110,7294,3131,7461,9351,395,3034,3465,7675,5845,6689,2375,5614,9381,6503,236,9192,4977,8946,3158,2618,2593,1408,263,9286,3282,1483,479,4258,1859,3008,8669,2668,2723,5288,3608,965,1007,1837,3521,8464,5526,7809,6521,6248,6211,5700,4720,1758,9788,5172,2408,1470,4337,772,4079,3882,2394,6365,1569,1204,3957,3427,1193,3981,5267,6363,1825,9987,9188,3861,3726,4860,4209,8595,6192,5613,6044,4931,4563,5491,5001,7890,698,580,5126,2847,1114
27,6626,7657,1000,662,3622,9595,3699,2350,8050,5530,8923,2909,871,7354,3347,9398,8907,7229,9461,1720,2136,6223,5839,205,4447,1235,4005,6995,8400,2302,3673,8790,3000,876,6757,4898,4401,9051,7366,4739,8638,4521,2765,2157,9714,273,5559,2896,8255,353,6354,3399,5008,224,6985,9672,1519,895,6003,8482,6461,7503,9281,5226,2425,7291,3154,1381,268,7098,5794,4855,6676,8010,4305,5953,7395,362,1378,5069,3089,9157,3061,6921,8422,3120,7471,4300,3353,8968,190,1694,6251,4306,3258,1578,6213,5502,753,8996,9990,7386,1980,2700,4119,1733,8316,1308,5200,3958,5636,5570,6590,5000,3843,6372,6558,768,9161,3902,810,8062,9297,9926,3726,4225,1414,9670,7363,7150,434,1246,6947,9529,6316,9568,9768,536,4130,182,2891,8393,9080,7244,2871,9101,3228,334,1187,4285,5345,6687,9221,958,3176,8973,7238,1242,7639,4587,5090,7994,4246,1282,5418,2684,4202,1153,6013,50,9418,6069,7411,6347,9133,8874,4032,8244,6118,2327,5715,4538,7040,4452,5233,3356,2611,3793,533,6637,3157,6225,4394,234,720,300,7522,7396,686,8593,4744,436,3756,4093,2843,2622,2796,1327,5633,4280,2430,2580,6635,8536,1644,6941,2566,7566,1627,3485,5493,5612,2815,5482,7649,6452,6190,3075,9733,2814,5318,6944,2462,5949,4133,1244,4220,4839,1708,5106,3643,6580,3582,3082,9673,5321,7798,1530,280,7913,366,4059,6929,813,8445,937,7371,6424,9778,2222,9882,7430,6342,9477,7794,344,2184,5653,8281,6624,518,2670,5437,1711,8800,6931,5701,8205,6287,2251,7058,5731,6967,1413,9326,5422,4606,9266,4611,40,8577,111,230,4283,3735,5247,289,6987,6785,7259,2009,9812,802,2856,7105,6701,8112,4444,3740,9433,9444,2103
28,8712,5159,1358,112,3622,4561,7572,6825,8826,8581,6640,610,5948,7954,1347,9209,9778,7953,9149,6195,2136,6196,6917,205,1013,3135,841,9086,6950,1756,4158,5670,3014,7761,8499,4451,4669,7782,2030,118,5348,4264,6736,4314,4330,4903,4566,3241,5650,2844,6851,1372,2132,5780,8802,4729,4826,8928,2397,2811,282,2325,2703,6071,8421,8492,6853,2358,7625,7098,1522,9655,6837,7051,1083,4726,4007,362,1734,230,5842,2639,4713,3746,2751,1993,5768,4300,1726,572,9871,6107,6200,1735,423,2452,3404,3598,6566,284,8038,3754,5263,3011,8221,6352,7550,3680,496,3800,5073,120,5352,5409,4614,9777,8256,5395,6168,5499,6070,564,5931,9273,53,7472,9380,8736,5637,5452,8079,1246,5367,7084,4175,2064,1770,9539,7529,7750,7410,657,4900,5188,8998,739,7346,7469,2928,8273,4378,2720,3114,83,4023,3559,1652,7852,2922,5819,1124,4781,4588,6831,6546,8529,3536,6059,3287,3675,2810,1736,1727,1027,9581,6657,859,5275,7613,6732,8240,8345,3460,6019,9172,3356,660,417,4159,1309,8473,7002,5239,4110,9239,553,5750,2129,9495,5326,9834,6234,4984,3035,4825,4263,569,634,3324,2754,2427,7593,1459,2887,1939,4828,811,7566,9798,6229,7491,9362,3855,4994,373,4368,667,626,2771,5524,9241,9178,3112,3945,8707,2375,6308,9381,7830,1343,6399,5553,3582,1807,8308,3638,8276,5119,9286,4277,4974,6149,4258,2649,9845,734,2785,7826,5397,8048,1870,8201,2147,2328,3941,7141,5630,6201,5208,712,3980,4720,7464,392,888,43,2510,6459,9960,133,2492,7498,9841,9770,8264,5422,4441,8445,7380,1486,6533,9913,5903,8920,7057,8245,9373,1055,6351,467,1880,9425,7461,7907,911,3668,2149,4514,7115,3083,6485,7516
29,4912,1239,8984,8634,4100,5692,4014,2035,3692,2712,3087,3212,1981,3718,1641,875,7560,4551,7921,2787,2318,1023,803,5920,5046,1235,5828,9662,8732,597,3573,5669,2925,4634,4693,5183,5899,3122,3491,5584,6835,2443,7336,599,3567,4382,5559,8918,6951,219,7091,7584,2466,7796,4752,5293,251,5541,4676,2263,2861,1074,2703,1548,4809,9566,2054,7078,3348,8906,2341,4463,5713,4088,9828,9459,7305,7849,39,7,2036,5626,6319,4970,3547,9690,3144,3113,6679,6148,2011,6899,7665,3716,6222,1341,241,520,8042,277,2629,8067,8763,6411,6559,6242,8533,385,5727,4196,5826,63,3359,7553,3303,1049,2497,6226,8644,5247,6619,776,5198,1973,4045,6714,517,1873,3629,4502,9519,3115,4973,7194,7982,2594,2197,293,7529,2784,9363,235,6786,7496,6809,5844,5660,2156,5628,6749,9049,262,1665,5595,3176,2,43,1677,9308,2973,8798,9815,6730,5809,1183,4788,7446,7816,4886,1891,9143,4392,732,7789,2800,5012,4298,4623,8836,4622,168,4904,8185,6019,6753,8115,448,4799,4677,9450,4001,2047,2291,4110,6476,5786,4624,7055,9666,1215,461,8277,6390,8881,6329,7880,3774,4738,5695,5548,6321,4165,705,2841,5366,5929,2595,9903,8657,0,7367,6721,9976,4842,6816,2095,9247,8975,5870,4030,5555,2017,338,603,2204,4414,2168,5975,3418,340,379,5379,4035,7579,7372,4563,4028,8339,8929,9570,8432,4319,709,5838,9977,7445,8291,3525,3750,661,6966,7093,1037,9567,7576,889,818,9225,2415,6926,1989,7159,1503,6660,5172,3048,806,3302,6886,8189,6727,3566,3895,7968,3937,2375,5455,7421,2142,5748,4057,643,9116,1392,4321,6484,2141,2429,9807,250,5394,7043,416,8094,4497,8408,4952,2227,2131,324,6975,3857
30,2736,8401,1595,2945,882,805,7578,4387,9890,7670,4954,1133,1214,1043,7689,875,6855,8934,4428,18,2907,9600,9387,6759,8233,5481,7652,4925,8898,3834,4935,4034,3977,876,6307,3891,2274,8116,3243,2004,5348,8305,6039,3437,8577,6499,977,6267,6725,9504,2003,7584,6701,5780,9048,7193,261,7270,1805,2328,282,108,5,5399,5037,2082,1862,272,1969,5641,9580,4040,7443,5749,3001,2793,6780,9292,5456,4244,4320,5626,7929,3746,7420,2149,2770,528,7131,2334,2011,5745,5196,2120,6222,2198,4845,279,7856,6790,2715,1254,4325,307,4119,3959,4923,1336,4464,6926,685,8403,9553,7279,4257,664,4519,2733,9161,1352,3094,4601,9105,9273,3139,6315,9112,8783,2801,8294,837,6909,7284,4482,3798,565,392,3301,6510,32,8119,9952,3507,4365,3146,7247,8847,8607,3256,3954,4378,1707,4331,1460,8150,3700,1471,6000,5039,9327,8066,3936,2169,2140,7407,2938,6690,9998,5916,3302,7754,2998,7320,44,9866,127,4318,2702,9379,6638,9154,1949,7181,8714,6628,9993,9413,9169,533,2029,3687,4349,1424,2934,358,5386,6627,3162,2360,7020,7946,8277,4216,1489,412,9887,3667,1499,1922,3125,834,1789,8791,2887,1939,8184,6639,2849,3457,8475,1369,2174,9758,6781,1565,8120,3330,4322,9733,8859,9326,1808,4419,904,4334,2128,992,8234,6317,7080,3973,8101,7783,7359,7738,8530,7552,8483,1716,1301,9734,2694,7541,1240,637,7682,9347,493,5006,5150,8664,6392,1767,7465,3748,101,6618,2918,785,6763,4685,8519,2594,671,5083,9562,6054,7411,545,8620,1545,9602,3883,457,1157,7087,3540,5754,541,573,3466,2263,5442,290,7837,776,5283,4200,3620,1861,8434,4135,6765,9215,6571,2896,822,8017,5241,5886,881,9507
31,9603,1843,8057,838,2139,986,2854,6822,3469,2617,1963,2568,9719,8554,3478,7409,469,6772,1910,79,7480,6373,5655,3323,5546,380,570,3757,3608,7127,1990,851,6124,3766,1933,3022,2274,9506,5335,5079,1168,990,6742,3874,4856,1857,3851,1683,4398,2844,8231,6087,4085,5780,9075,5053,3691,9087,7851,8482,3612,9718,8108,3045,8216,7704,2365,8458,397,780,3873,4463,1571,8484,7936,9953,5834,3762,5475,440,2502,3989,1221,6067,4541,7209,7795,7467,4476,9098,5653,7729,9188,3510,9744,9359,4845,4558,3106,2269,9556,6782,1844,6237,1163,4055,8904,3680,4761,6621,5260,3377,6629,5485,6481,6372,5160,8632,88,9205,3094,1722,3117,1823,6845,8590,8494,292,4146,9708,2203,5084,6306,4477,620,6274,8486,4929,2279,6897,8652,303,9660,9876,3100,9949,2239,7444,4997,9850,4324,1509,7600,2982,2957,4078,1615,3099,1451,3398,3057,5193,7631,3083,878,1957,1952,28,9557,7237,2810,5718,6187,8835,8343,9102,8138,2006,7726,6638,2371,6389,3298,915,5649,3356,909,1374,6233,5307,4647,5213,2135,339,13,3505,7522,1164,7984,8417,7769,639,7006,5252,4825,8997,3774,4522,3884,3813,7993,1241,9841,4479,8896,6337,3493,3576,4168,7435,9124,539,9976,2706,6654,1114,2821,1996,9733,4466,2514,1808,8646,6173,4253,4403,6443,416,8398,1916,9636,5379,7403,1458,9962,5023,8833,8024,9286,8321,2046,3791,2529,5429,8466,997,2277,2723,9963,699,4790,5203,5008,6461,5785,35,2109,1294,1441,1308,1526,5115,4482,4450,8821,6848,6415,2399,2355,1647,5890,3071,9234,1046,3092,8292,5163,5377,1197,400,8006,7070,7034,5763,4362,6167,4338,8697,1411,9458,7868,6941,4151,7360,1995,219,107,1017,5747,8086,7367,3768
32,7479,5985,6862,7184,6355,3877,2000,1052,9029,8818,8015,4356,5948,7354,2102,7292,9309,1523,5397,2041,96,6223,6917,7092,8806,1116,5169,3391,6950,7160,8635,6812,6416,1693,195,3047,9560,4991,2030,1528,3917,3167,9944,7343,7995,702,1370,7559,5650,9504,7091,6304,1941,95,9242,4729,870,4137,8862,8753,9616,9911,3227,5472,6066,8926,1795,9652,6518,5398,4406,6095,7443,716,2962,5953,7305,8817,9945,9070,2474,8658,9295,6027,175,8118,6038,4300,1468,6148,711,4501,6200,7128,3529,1766,3404,3064,6171,1249,8356,7190,1311,3350,748,5333,3892,3053,7538,9693,2494,5504,9978,4960,7749,7629,1932,5395,7252,9905,7669,4601,9315,8117,6250,7255,750,2718,8987,8294,9320,7478,3073,6446,9303,489,4450,4631,308,2784,4562,4967,4900,5188,1332,2799,967,5644,4104,6749,170,7415,2402,5595,3176,6602,5517,7989,5039,2348,8721,5193,6054,3951,8599,7546,4227,2019,8562,1136,2810,786,627,5186,3349,6098,5080,7997,6554,5803,4458,4635,7964,964,8260,880,6166,1850,8296,7035,3557,1961,6727,6671,2492,2632,8933,8113,7466,2009,7295,472,4706,8080,4811,4680,8434,2641,5060,2509,7249,7517,9841,2887,1939,9348,3880,71,7697,5743,5373,5280,9758,6303,1863,3590,3330,5707,9637,4030,8222,6324,7719,4945,9668,2375,1575,6033,4076,9932,9494,6409,7403,5148,7372,7825,4233,8024,1716,1301,9266,9245,6961,5581,4807,5652,9290,1544,7003,5828,1719,1168,3399,7142,5822,4575,7795,2343,8085,4199,2980,6315,4465,4801,8453,7321,9620,7922,2355,5790,7868,2378,2055,1060,4819,4051,1373,4661,5401,2321,6448,4445,362,6992,3985,5485,7410,5088,7162,1223,132,6649,9729,1238,2987,2563,7391,7760,5231,9558,3162,4141
33,5884,4947,6862,7803,7392,1714,3699,2513,1743,3900,5544,2568,5875,9800,9487,2788,9836,3156,7610,2200,4951,4703,1704,7673,5719,4849,4375,2511,9921,1056,1798,400,6416,9518,819,9329,3364,1631,319,3027,7619,6501,2765,1007,3739,3551,7047,8301,7152,5179,672,5130,1682,7037,5381,3044,4445,8928,4676,1395,2014,199,5128,1054,5576,8842,215,426,1867,3292,2890,9346,8942,6959,1328,8275,6001,362,6240,8631,3802,5673,8329,1988,5976,5202,3784,528,7131,4577,4241,8167,6251,9937,4723,5105,7050,9382,7501,6910,9109,4514,9268,3081,5532,409,2578,5448,4609,223,5959,6538,9978,171,5152,6839,452,9148,588,2247,810,1269,6167,3555,2692,2633,5157,3794,996,5880,6077,7322,5667,2410,231,5162,5050,580,9085,7817,7410,6969,9813,3204,9860,788,5556,1086,2417,4571,4979,7742,9221,9121,7364,8171,8811,2634,7639,9682,8864,4058,806,6831,5418,5346,7120,5071,8686,2177,9530,8796,2134,2104,1101,1943,3542,8733,6414,5803,6644,3481,9746,167,2850,7780,5322,3597,9745,8620,5709,7432,6150,3830,132,2654,15,2234,1791,9902,3953,3907,908,1590,5394,4263,2630,847,1922,6874,2576,2852,3435,8490,3425,3538,6639,1930,2880,162,5373,7888,2386,6393,7597,4368,212,703,4931,4913,6856,4198,862,904,6290,3076,6308,9117,6503,1916,824,9617,8027,1807,5015,4141,1396,2569,7542,4304,2282,3696,7648,842,6973,396,6825,1600,1588,3196,8248,6039,2530,670,2426,5734,6319,5960,7261,2951,6481,745,4234,4442,3856,3810,7752,1727,2544,9321,1485,641,1061,8435,718,7675,3973,3742,1002,7591,5726,3399,9645,9920,5051,5624,2254,2361,5068,3854,3683,3533,5901,2448,1072,109,1184,1338,5378,8460,3908,5876
34,3779,6220,7836,3995,8183,8816,4014,1052,7207,4499,8923,7826,1669,4949,7079,9398,4630,4347,9640,6896,8153,1108,9387,2099,6695,8744,2731,3391,9468,554,962,9966,9793,2661,4775,6675,8690,8116,3243,9882,6292,3984,8689,7528,1824,7383,5515,4908,2438,9399,672,23,2466,7037,8802,1231,8974,8980,2314,4090,9567,9911,8989,3230,8421,76,215,8241,2461,7570,4406,359,3026,613,9828,7111,5734,3881,4332,2603,1190,8433,9684,6067,5031,4662,7086,4120,9391,5113,5763,4049,1918,1735,3529,3663,2758,3598,7709,940,5618,3290,4610,5369,1145,6242,4193,2063,1014,6466,9907,7100,7716,7319,3068,2507,9423,7828,9176,2241,8793,6143,8580,3046,6845,8226,8245,4625,8987,9708,8724,3038,6407,4782,2640,2172,392,6313,1303,3277,8333,8395,201,8198,8998,1800,8713,2160,4209,5840,5345,7742,9357,1460,364,1866,6931,2745,8855,214,8721,5273,1337,2567,4390,3264,8747,1456,3287,3872,285,6140,2752,7162,6159,1126,772,2006,2985,9371,3093,8815,7181,5468,6628,8115,660,7424,893,6217,9366,9545,2236,2573,787,6832,5982,4568,7655,7339,7901,5910,3756,7715,2657,855,9602,4738,6489,2708,7970,2852,1459,7945,157,4828,811,5225,9798,1009,87,8619,654,2083,110,3499,3266,703,3560,4002,6856,276,7905,542,8179,8371,1984,5422,8398,2384,824,5102,8027,3444,853,6238,4233,6170,6810,1958,463,4937,525,6733,8022,8943,9656,2102,9395,8146,4634,7986,4180,4358,1532,646,7813,1578,8459,8537,6629,1139,6077,8659,1332,3509,3083,969,9520,6842,1606,4797,2430,5493,5893,6080,7678,1716,6428,5481,990,6071,7393,9871,832,131,2268,1334,7120,6199,4955,9591,1808,7191,218,8604,5037,245,7513,6690,5539,9673
35,5511,265,9651,7772,5610,3662,1666,7685,9224,2712,3771,2568,4391,6370,5461,3232,1709,7700,3304,2787,3077,4919,5655,7059,6617,3759,570,2802,1794,9502,8869,583,81,6252,9174,5323,9137,4395,7366,1597,7619,5609,8377,924,2450,3147,7812,7559,9472,1653,8231,9310,274,3763,8802,7072,7867,1175,78,6164,111,9179,9152,6984,4417,7718,8788,3109,9474,4878,5794,3344,8589,3736,4305,4013,4399,9476,2084,6331,1156,585,8329,9123,6811,724,3544,1427,9260,8786,1621,4421,3443,2120,7487,1341,1441,4470,7089,5927,4999,6756,30,9551,5014,4462,7334,7959,4609,4783,9134,51,2776,2246,131,9262,2948,9817,7805,7180,2446,9033,9315,3710,7865,4225,8230,292,5637,5439,7464,8888,3251,6634,2640,2594,9184,343,1303,8637,9363,1305,2194,9011,7054,2403,6123,1158,9806,632,9671,631,315,4060,3431,8171,7238,209,6848,5431,8798,6093,6028,3717,1634,9523,77,1266,9454,8825,7133,9228,6122,7397,5791,3432,8834,9875,2455,3487,4103,596,6126,915,3504,2180,3537,9598,9622,6637,5709,3558,6727,2934,1903,4523,9089,4874,5350,2001,4182,3016,4010,4091,7315,9012,6530,8457,2333,1227,798,7679,8729,7945,8797,2560,2553,3134,7609,0,1316,1576,1045,4862,7649,375,5262,609,438,5503,6024,8777,7719,1894,4334,8088,6531,9563,4011,64,129,4977,7956,7961,8072,2959,1396,8339,5376,2448,2357,3791,7874,3023,5569,942,4136,1616,595,456,4739,3984,6099,7967,4721,3614,3788,7348,1144,4199,4731,6769,4453,2268,1731,2348,6473,4644,6545,4663,4394,8851,7627,6949,4179,2428,4672,7758,5314,2678,6736,5344,9279,7452,6258,5000,7084,2123,988,3166,8511,8497,644,4963,9772,7603,9953,9864,5101,7040,9893,181
36,4292,701,8087,4653,9917,3644,8298,6091,5989,1616,4627,3212,6194,8557,1385,2107,1072,1588,80,6195,218,4497,7265,4708,4714,5092,4005,2875,5792,1025,962,6699,4668,8645,902,9531,2052,3879,3243,2687,8883,1970,8604,1257,4856,8930,2689,6267,5048,9504,505,4829,9752,1505,5962,2537,9471,2374,5154,5371,4437,160,10,5572,6655,3583,8464,4592,435,8553,3873,7846,7266,5404,9251,8275,3300,1082,2769,5313,4320,1920,8098,7745,9555,1380,5986,5971,2336,831,4278,7729,249,4306,7487,3640,3404,158,3106,5289,5384,6589,9015,4131,5014,3764,8994,5020,1508,223,9000,7100,5716,7553,1811,7629,8099,7828,7252,2073,4284,8939,9315,8382,9166,7255,5525,7036,7810,4272,9763,6282,5367,6446,5241,9626,1326,6313,3483,618,2268,8327,3743,9095,7224,8630,6483,7444,2013,6117,2091,5680,7600,1298,7321,2150,7001,1677,7639,5074,4054,125,5510,2567,833,1957,5668,9998,9454,8583,3577,8642,2752,6713,9866,4854,7962,9642,9420,2327,3328,4105,3055,5176,5514,9993,9942,9059,9745,6672,8247,5125,1406,5261,2248,9202,6698,1768,4,7594,9046,7971,3756,6588,2658,3926,5230,634,5633,6874,622,5888,6463,9425,9466,6485,6639,7832,2018,138,402,8619,7912,9680,4027,4367,3131,317,5870,5503,8901,6324,8704,1096,304,9755,1984,3429,991,5721,6176,6580,4542,3158,186,5023,8833,6384,2499,731,759,5762,933,1859,5579,1248,6937,6563,8346,9984,1635,6247,4118,371,2977,9784,1744,7659,3010,6559,2542,7669,2121,2881,8848,4101,8682,9252,8138,9366,787,2839,5955,537,8524,8927,2662,466,7685,7871,7955,3688,8166,1886,4261,5352,8294,7664,2637,5981,8199,437,5091,1089,3281,2791,994,9897,9077,6187,4572,9247
37,1197,5159,4665,8385,8183,3410,5277,5549,75,9299,4897,919,1129,1686,3326,3128,8443,1384,9149,1720,9287,1482,2952,9909,5546,1375,573,9662,3608,9237,5056,400,7502,9479,3890,341,2679,9051,2244,8212,6712,817,8201,3437,6795,5783,1141,3138,5048,1767,4613,7584,2701,4787,5940,5293,723,2374,178,7617,5545,160,3761,4106,3651,7225,1149,8207,268,5398,9206,6275,255,1582,2992,889,2989,2433,1734,2603,2919,4434,8098,700,9435,2149,7795,2773,8947,8046,5622,4421,5868,5320,6575,574,6213,785,9254,1249,5447,1254,5917,2525,5863,7760,4923,6540,1851,4768,1047,3729,7650,7641,131,5365,9773,3440,7589,1312,6578,8062,9694,8382,9343,6692,517,7036,4986,5671,3852,3115,1626,7084,5521,9884,1770,9674,7145,6605,5402,1651,2201,4427,6936,1099,5966,2979,4993,3461,170,8508,19,4192,8627,270,1652,1179,1451,9053,3909,5616,3709,7963,1095,4956,187,9998,8353,4694,9715,21,3681,7162,2717,4098,7919,6766,4460,6893,250,6433,2093,6296,169,4663,1573,8656,4677,8776,4579,1467,7151,616,5210,553,5114,5846,2221,7347,2862,8735,8592,1100,3908,8488,1050,2483,4924,7116,7249,7679,7660,9021,8797,8830,7031,9641,8105,5885,1986,9362,4737,3184,6816,4368,7771,7461,438,7635,3396,1422,4560,410,6290,2051,2481,2768,6317,9932,9215,3832,696,8465,6914,5589,3041,5236,2499,1818,7293,4937,709,8375,7139,4963,7198,5776,7610,1798,6977,2711,7088,3691,2007,8769,3113,9195,7352,3735,9796,3395,7580,8546,4373,3700,4156,4535,964,5041,1088,5473,4340,2176,5969,3272,5134,5423,5314,5180,1367,199,9771,9141,1024,5801,9177,4004,9418,9510,6530,5623,4648,2485,8744,3660,7214,4024,9248,2092,7074,6650
