,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311
24,432643,177130,66278,370299,285305,110640,371276,115093,383957,511886,361913,269026,294967,473550,160168,364635,370506,355353,428108,519754,518277,4712,399771,275785,297862,121851,121662,113191,304663,403854,66683,405876,482140,448707,473587,423340,140006,219181,25339,286590,285794,214552,86761,441326,301896,443348,512247,86682,371381,464435,284753,244005,135783,477889,22509,115943,335353,285573,479400,131737,286354,361491,136430,425945,135729,373715,122038,471464,106164,372556,511794,218793,153054,445232,42350,214137,191119,333742,287852,236782,376023,88269,319337,401038,174165,239055,453673,439360,430019,517489,414044,53171,414258,284616,299433,272226,130561,421221,516101,248170,219135,520985,203882,136468,374664,136902,492319,364076,329078,256129,227855,66958,276905,120473,9146,381539,273059,157075,373147,206423,86606,380137,95876,493079,333946,247234,493457,263310,358323,375998,296375,418388,172197,230007,515005,203770,305422,251821,457832,55167,177578,362532,236686,107682,289374,435249,22555,372422,146828,242595,325277,219874,38053,290368,155860,294100,481834,422255,462703,233102,302435,275695,218737,512003,406173,460986,376850,232254,491871,250963,71772,478255,355338,256332,443121,399628,123838,232403,401726,65228,284807,56961,357328,454993,346506,302357,203805,378543,85635,93349,478673,270048,21628,245322,196239,517556,242161,208773,96668,257011,187592,328720,305713,291277,407617,89636,267912,467807,249436,492941,196919,180455,213208,131099,260681,31833,428460,454714,236996,50832,273763,457803,219228,390913,111737,97618,461714,420900,523104,258173,421562,58020,229967,428647,274875,443011,85460,162006,437241,260997,328639,160554,144976,188777,477643,72497,24460,177861,435306,33116,154596,74846,6450,405244,447572,151031,478557,478215,136688,360127,402308,75308,514176,179613,187475,92505,245007,465155,40728,121285,244729,344260,261532,265622,117660,335042,111014,296657,67168,87394,18470,375788,370451,92355,322450,371717,321888,492283,111410,257792,406329,31321,482255,362517,12861,365352,334981,282097,177921,469587,195663,38778,517481,495376,277559,447442,247749,177217,443246,478907,468145,417226
25,128401,371276,66278,370299,464435,120473,370506,511886,160168,512247,285305,95876,257944,443041,304663,5991,473550,211824,269026,371989,364635,378543,121851,361913,260997,32053,251067,121662,11545,140006,66683,248170,428108,121363,519754,473587,220285,219181,405876,479595,471464,16227,443348,4712,5361,226476,360127,511519,376023,177130,482255,314011,8541,172197,478907,477889,287852,290418,136902,285573,482723,72806,43569,218793,68978,130975,127288,57736,56501,135729,248605,15079,35310,362532,285794,191119,418388,399771,484723,401038,492319,4270,286354,222661,493079,160554,22509,369383,54948,290368,481504,453673,135783,327186,364076,136688,291277,22553,425896,520985,247234,282097,225044,256129,333742,305011,421221,516101,214715,358323,414044,445232,372556,482140,375998,37835,374664,138796,157075,332,214137,414861,493457,275785,518101,380137,239055,447442,448707,333946,242161,493390,110640,238879,517456,229424,233102,287322,515005,251821,136430,356755,517556,239320,206216,346506,20387,273763,219135,189493,511794,492941,392797,92505,219874,417226,268192,232403,501361,110581,131737,275695,325277,83339,218737,276905,93349,106708,305422,362028,67167,299336,447690,478255,56961,238093,443121,122038,301470,432547,517481,284753,233447,267912,242595,444463,271666,289374,118822,54282,381539,302357,131099,185178,138217,177223,25339,353195,483445,245976,447572,410322,212942,459113,46357,203882,300121,260681,437241,511122,283255,493963,96668,305471,467807,493199,55757,390585,203770,187592,370750,454714,236996,511174,516458,323007,272226,406329,188777,457953,92355,219228,343725,136609,262088,206218,256332,390913,405244,193076,420900,1567,335353,31833,329416,112166,174165,225306,58020,3210,325065,497350,144551,349991,353607,74846,390809,424246,478557,362739,507767,428460,123838,457803,421065,77976,247143,461714,137141,435306,52303,434553,528,24460,342605,399628,151031,179613,421600,187475,465155,332647,344260,474337,462703,371664,299433,251556,236686,87394,454993,279632,307892,365764,415250,67168,33126,130561,72497,223448,440138,147592,516730,107682,194928,236271,296375,235853,469587,244005,190815,246542
26,260327,370299,66278,177130,285305,371276,370506,110640,512247,304663,511886,112448,473550,380137,111500,160168,124246,211824,361913,269026,364635,399771,415739,383957,24157,405876,140006,121662,4712,66683,305680,473587,482140,256129,219181,5991,372422,260997,358323,186334,471464,275785,219135,443348,423340,144551,314011,464435,477889,465155,401280,365352,294967,467807,135729,291277,285573,375998,223455,35310,117660,262088,136430,439360,4301,54948,157099,511794,238775,203882,418388,201166,305011,287852,111299,191119,508255,55167,218793,360127,401038,522446,425896,392797,120723,160554,430019,136902,42350,131737,95876,31321,360902,22509,236782,190974,453673,242674,471122,446709,106164,376023,520985,464108,374664,256798,249642,248170,415250,414044,445232,120473,293447,373147,405554,270136,428108,383651,157075,67720,448707,493079,299433,57542,333946,378543,390632,370750,493457,257944,375788,214715,96668,8533,257792,86606,251821,137455,218468,23795,447839,473732,287322,115943,478251,328720,32053,332,220429,92505,15079,272226,421890,196919,414861,232403,233102,289618,218737,512003,485721,364076,328639,462061,353195,107682,447442,478255,245007,483445,516730,267912,6450,135783,188777,443121,373158,284753,206273,349409,224176,305422,473275,300121,57736,214137,335353,138217,356755,177223,435162,15613,131604,447572,493774,146766,397070,483477,437241,289374,256332,212942,46496,515005,322793,335085,295526,34647,214552,41681,410322,322450,203770,435249,300458,187592,492319,454714,236996,516458,219376,362532,362028,456633,219228,53083,405383,12861,438942,310723,239055,421221,212156,405244,482719,307877,407617,93349,420900,196239,138796,242813,220475,122038,275339,110581,229967,503128,136609,374761,477643,47656,353607,74846,20280,478557,430126,56961,275923,271666,296375,406416,346506,93482,307892,132036,9146,459113,434553,325432,290368,185491,401726,434397,273763,275695,492505,361491,344260,68117,206731,121630,516101,244005,295653,31833,258966,87394,454993,289985,67168,92355,168664,14910,399628,348376,225605,228390,271082,482255,476933,462703,250963,12841,85460,252716,170025,258173,479400,60669,507294,229424
27,470478,371276,370299,66278,464435,399771,160168,512247,302622,380137,66683,31321,5991,495376,110640,445232,294967,443041,127288,376023,265032,335353,383957,121662,401038,473587,325277,285305,517019,4712,115481,356755,492319,269026,515336,370506,293418,248170,219181,482140,244005,519754,360127,405876,122038,275785,285794,305011,299418,364635,177130,361913,328129,172197,284753,443348,191119,10297,22509,290368,135729,111600,227733,256058,471464,4270,484723,239055,57736,492688,325582,492941,291277,203882,86761,511794,304663,244332,333742,236782,268192,317342,380410,286354,477889,430019,136902,503330,448707,439360,10153,358323,511886,453673,364076,135783,157075,219135,330813,392797,332,352523,37835,328720,421221,520985,374664,493079,67190,136468,279350,473550,203805,218793,32053,214137,120473,8192,96668,435249,212942,138796,375998,478255,428108,9146,493199,101217,92505,111500,106164,493457,136430,157099,378543,315608,425896,146212,346506,159026,185049,515005,373147,121363,314011,362532,296375,235564,238879,421890,34647,428268,23795,95876,435162,522446,131737,136688,345367,218737,512003,225044,302435,124246,85670,414044,406173,305422,67167,204000,203708,369925,256129,120130,228390,224176,48065,443121,445438,111737,462703,93349,322793,417499,471565,300121,302357,86456,138217,106050,261532,480625,232403,517489,474531,371664,285573,230889,194270,35310,326010,263207,131604,232254,437241,230856,471542,249642,477643,407617,482723,390585,196919,473275,188777,31833,468417,272226,454714,242595,451659,362028,219228,144551,149434,516730,98557,390913,329416,420900,117660,114661,267912,371717,110581,77282,229967,381505,260997,478557,158710,377388,516458,504134,214644,328639,486613,179524,245007,492618,235429,501569,482752,256006,287322,514989,457803,137455,447572,390809,418388,173644,402002,333948,187475,188711,40728,236996,361491,233102,270462,300458,344260,275695,159144,399628,465155,348086,355353,371381,212156,201166,301177,87394,143715,454993,476933,33126,73300,89280,187317,303661,482255,86682,364122,136609,472980,24460,74846,67168,287157,421562,251556,43569,515427,447442,106708,258173,406609,455050,219376,220247
28,432643,177130,66278,370299,285305,110640,371276,115093,383957,511886,361913,269026,294967,473550,160168,364635,370506,355353,428108,519754,518277,4712,399771,275785,297862,121851,121662,113191,304663,403854,66683,405876,482140,448707,473587,423340,140006,219181,25339,286590,285794,214552,86761,441326,301896,443348,512247,86682,371381,464435,284753,244005,135783,477889,22509,115943,335353,285573,479400,131737,286354,361491,136430,425945,135729,373715,122038,471464,106164,372556,511794,218793,153054,445232,42350,214137,191119,333742,287852,236782,376023,88269,319337,401038,174165,239055,453673,439360,430019,517489,414044,53171,414258,284616,299433,272226,130561,421221,516101,248170,219135,520985,203882,136468,374664,136902,492319,364076,329078,256129,227855,66958,276905,120473,9146,381539,273059,157075,373147,206423,86606,380137,95876,493079,333946,247234,493457,263310,358323,375998,296375,418388,172197,230007,515005,203770,305422,251821,457832,55167,177578,362532,236686,107682,289374,435249,22555,372422,146828,242595,325277,219874,38053,290368,155860,294100,481834,422255,462703,233102,302435,275695,218737,512003,406173,460986,376850,232254,491871,250963,71772,478255,355338,256332,443121,399628,123838,232403,401726,65228,284807,56961,357328,454993,346506,302357,203805,378543,85635,93349,478673,270048,21628,245322,196239,517556,242161,208773,96668,257011,187592,328720,305713,291277,407617,89636,267912,467807,249436,492941,196919,180455,213208,131099,260681,31833,428460,454714,236996,50832,273763,457803,219228,390913,111737,97618,461714,420900,523104,258173,421562,58020,229967,428647,274875,443011,85460,162006,437241,260997,328639,160554,144976,188777,477643,72497,24460,177861,435306,33116,154596,74846,6450,405244,447572,151031,478557,478215,136688,360127,402308,75308,514176,179613,187475,92505,245007,465155,40728,121285,244729,344260,261532,265622,117660,335042,111014,296657,67168,87394,18470,375788,370451,92355,322450,371717,321888,492283,111410,257792,406329,31321,482255,362517,12861,365352,334981,282097,177921,469587,195663,38778,517481,495376,277559,447442,247749,177217,443246,478907,468145,417226
29,391452,370299,269026,177130,66278,371276,511886,120473,112448,285305,512247,473550,5991,95876,374664,257944,160168,371664,211824,380879,364635,4712,428108,370506,361913,405876,522445,23885,260997,140006,32053,111500,66683,248170,473587,356755,494585,131737,15079,471464,375022,378543,383957,268192,94683,40272,462958,371989,464435,376023,478907,219181,290418,443348,261532,365352,136902,291277,130975,326010,172197,380777,58020,362532,239055,465155,492941,135729,517481,235564,362879,445232,418388,107682,361921,249642,272226,244005,493963,136688,20280,22553,401038,4270,493079,22509,194270,370451,52303,214137,478255,35310,213554,289618,492319,467807,288534,218793,287852,360127,471122,453673,332,136377,124246,520985,399771,435162,138796,267912,517489,501042,358323,516101,447442,434509,328129,414258,390585,414861,157075,130561,372422,380137,493199,286354,461714,448707,437087,333946,23552,251067,425896,355148,476556,493457,67167,93349,329416,242161,482140,518103,515005,473378,136430,121363,417226,236996,304663,420900,219135,237732,279426,56961,378369,92505,302357,300121,110581,196919,232403,85460,511794,323007,383679,218737,66958,110640,130857,188777,79594,399628,284807,154596,389323,206273,187399,219874,129163,83339,406329,479283,511122,122038,57736,516458,284753,10153,462703,96668,512345,151169,214715,454993,275785,203708,370750,428647,491871,106178,447572,285573,437958,131604,346506,206216,414788,505508,117198,177861,415739,287322,64806,473732,492050,315321,445438,246542,203882,355338,187592,89636,31833,328088,454714,392797,225306,244318,127288,468417,191291,244189,414044,137141,130645,405244,407412,422255,443246,305713,275408,523104,117706,440672,427435,178461,255525,275695,325432,517019,457803,435306,296375,232254,33738,483391,459113,434553,343405,151031,212156,213618,18700,153316,236271,111014,328747,361491,226476,344260,283255,348086,482742,136609,358495,375998,123838,446709,54948,159144,220247,87394,195663,279632,67168,92355,300458,435249,486727,481130,303661,111737,482752,476104,24460,297862,482255,74846,14910,519754,228390,383079,280302,515427,101217,413947,71772,319565,528,451659,202342,325277
30,281986,370299,177130,66278,285305,370506,371276,445232,304663,383957,110640,112448,428108,473550,160168,364635,121363,32053,355353,467807,121662,517481,275785,376023,121851,374664,4712,512247,448707,332,66683,32998,405876,473587,482140,285794,131737,219181,244005,330365,260997,471464,16227,248170,89636,493774,219135,86682,308086,464435,15079,5991,284753,294967,517489,16460,443348,225044,127288,135729,285573,291277,93349,223139,107682,218793,136430,68978,361041,257944,465155,239055,511794,361913,111500,248605,335353,333742,214137,362532,511886,417499,111600,122038,511122,484723,401038,308497,328088,136902,52303,414044,41681,190974,269026,501569,284616,474343,203708,123838,492319,515819,22509,390585,212942,453673,374955,184773,86606,191119,136468,399771,418388,405554,471122,473465,136377,358323,516101,58020,203805,457803,120473,9146,402906,380137,296302,92505,381539,333946,378543,493457,493079,435249,375998,65278,287852,157075,143019,290418,193950,251821,285802,242161,356755,425896,364076,390541,34647,447442,375788,275695,492941,88443,451394,514499,95876,218468,219874,314011,85460,40272,67720,144551,66958,218737,13262,67167,478215,267912,136688,203182,353195,478255,56961,370750,228390,371989,512345,34761,341091,11545,217105,512003,55757,290368,445438,138217,435162,307705,204000,465041,447572,186334,125674,196239,35310,403104,300121,206218,437241,213688,256332,505508,493963,286590,520985,101217,407617,497350,131099,256798,232403,451659,203882,482255,214715,196919,346506,407118,270462,515005,31833,410322,399628,454714,244318,256567,242595,415739,187592,219228,160888,303661,135783,405244,390913,168067,420900,272226,162006,421562,328747,402308,286354,185178,371381,315608,229534,225306,276905,296375,136609,4772,459170,349991,421600,74663,247143,478907,112464,459113,434553,477643,106648,392797,153316,399552,32722,344260,212156,117660,322450,365352,245540,184267,87394,67168,195663,230889,110581,454993,332312,226476,361491,388848,218682,274875,332905,111737,106164,31321,305113,74846,371717,93482,462703,23885,145664,71772,457515,211515,258173,187475,392198,152666,507294,482719,515427,158064,360127,479400
31,238687,370299,371276,364635,66278,177130,511886,112448,380137,512247,160168,520985,314607,57736,355353,292374,140006,479387,360902,383957,269026,304663,275785,188711,111500,121363,405876,473550,121851,219181,297862,376023,248170,423340,120473,122038,24460,353899,285305,471464,131737,5361,374125,260997,517481,344260,467807,361913,464435,284753,362532,457832,225306,443348,106164,294967,135729,372556,130975,191119,22509,58020,448707,261532,66683,248605,31133,291277,206423,54948,218793,314011,272226,285794,418388,121662,16234,360127,477889,244829,374664,401038,428647,293447,236782,464513,492688,136902,194270,466,414044,493963,263310,239055,492319,85460,247234,291153,305011,453673,96668,483477,219135,287718,403538,517489,399771,501569,172197,445232,24734,511794,245976,111014,516101,286354,242161,214137,366894,414861,157075,370750,392797,390913,493079,371645,4712,378543,493457,214715,362255,110581,328129,482140,223350,57542,34647,256129,302357,478215,136430,356755,193864,364076,333946,491871,329416,412890,478255,492941,13042,177861,370451,399628,67167,372422,371664,373147,232403,323007,56961,233102,177578,218737,294100,229424,486613,443121,110640,32053,286458,402308,478907,107682,447442,268192,38711,333762,332,273763,300458,123838,447690,300121,267912,118822,375788,99429,290368,86456,325432,265135,55757,428108,244005,251460,151169,177921,355725,230007,437241,447572,27066,125674,196239,399552,92505,402031,285573,176414,4301,328088,407617,146625,346506,203882,289618,468562,454714,187592,89636,89280,31833,111737,236996,516458,11545,144551,92355,191291,438942,210666,361921,242595,465155,515819,425896,438196,421562,325065,229534,363525,20387,87394,511005,74846,493774,410322,160554,371717,415005,443011,131675,405244,21628,420900,370506,528,214552,137141,477643,335353,42350,106708,204000,6450,459113,1567,434553,462703,168097,296657,271082,187495,187475,334615,245007,361491,225044,358323,67168,452411,95876,131099,195663,18470,454993,406416,424246,519754,263207,111410,257792,482255,136688,271666,136051,365352,464108,363652,86606,469587,390585,349991,258173,256332,82027,349980,260454,479400,179524,328639
32,4088,370299,371276,511886,353607,160168,285305,5991,177130,269026,512247,264374,304663,112448,374664,120473,325277,428108,364635,370506,383957,493774,115943,4712,405876,121363,22553,157191,121851,66683,248170,294967,66278,376023,260997,121662,219181,473587,423340,94683,360127,279632,88443,448707,131737,433433,122892,464435,361913,284753,285573,172197,473550,22509,223455,478907,135729,291277,214137,361041,300121,223139,16460,314011,27066,4270,127288,136430,473993,239055,194270,248605,122038,218793,305011,362532,244332,418388,56501,443348,287852,471464,236782,358323,120723,225044,34647,328088,136902,421295,484723,414044,492319,38711,435306,421221,438942,219135,385033,453673,247234,136468,493079,332,399771,7382,466957,511794,481504,130561,445232,138796,32053,475800,242161,380137,296302,106164,333946,177223,493457,41823,390585,425896,289374,195045,325229,14773,482140,251821,482752,210887,356755,474337,406416,238879,492941,23795,467838,29219,355148,196919,6450,375998,312025,232403,289618,256567,425945,218737,399628,110640,305422,411729,136688,428460,517481,107682,239650,447442,478255,406609,19587,159802,409200,228390,245007,35310,267912,443121,6876,111737,279426,352634,270462,93349,364076,85460,445438,230889,328720,473275,57736,92505,261532,286458,512003,275785,410322,86456,138217,401038,362028,287718,371664,447572,363652,296375,417499,15205,131604,437241,213688,325432,86606,378543,493963,89280,520985,467807,330477,256129,203882,402987,77282,317342,238093,31833,515005,5779,337222,272226,203805,92355,422303,402031,219228,168097,144551,157075,310723,289392,213208,262088,390913,405244,483477,162006,77184,459170,371717,286354,473732,229534,225306,450791,74846,402002,86761,179524,256332,447683,457803,528,493878,392797,93388,420900,106648,265622,204000,459113,146828,516101,495376,477643,220247,300458,344260,433970,212156,265029,168664,68281,283255,275339,130584,380879,447864,268158,65182,64839,138061,454993,193864,67167,370451,268192,171383,285332,394684,111410,206397,361946,222661,478251,42350,325065,482255,427701,33738,247180,376164,438196,223448,244005,71772,250963,187592,232254,271082,258173
33,281986,370299,177130,66278,285305,370506,371276,445232,304663,383957,110640,112448,428108,473550,160168,364635,121363,32053,355353,467807,121662,517481,275785,376023,121851,374664,4712,512247,448707,332,66683,32998,405876,473587,482140,285794,131737,219181,244005,330365,260997,471464,16227,248170,89636,493774,219135,86682,308086,464435,15079,5991,284753,294967,517489,16460,443348,225044,127288,135729,285573,291277,93349,223139,107682,218793,136430,68978,361041,257944,465155,239055,511794,361913,111500,248605,335353,333742,214137,362532,511886,417499,111600,122038,511122,484723,401038,308497,328088,136902,52303,414044,41681,190974,269026,501569,284616,474343,203708,123838,492319,515819,22509,390585,212942,453673,374955,184773,86606,191119,136468,399771,418388,405554,471122,473465,136377,358323,516101,58020,203805,457803,120473,9146,402906,380137,296302,92505,381539,333946,378543,493457,493079,435249,375998,65278,287852,157075,143019,290418,193950,251821,285802,242161,356755,425896,364076,390541,34647,447442,375788,275695,492941,88443,451394,514499,95876,218468,219874,314011,85460,40272,67720,144551,66958,218737,13262,67167,478215,267912,136688,203182,353195,478255,56961,370750,228390,371989,512345,34761,341091,11545,217105,512003,55757,290368,445438,138217,435162,307705,204000,465041,447572,186334,125674,196239,35310,403104,300121,206218,437241,213688,256332,505508,493963,286590,520985,101217,407617,497350,131099,256798,232403,451659,203882,482255,214715,196919,346506,407118,270462,515005,31833,410322,399628,454714,244318,256567,242595,415739,187592,219228,160888,303661,135783,405244,390913,168067,420900,272226,162006,421562,328747,402308,286354,185178,371381,315608,229534,225306,276905,296375,136609,4772,459170,349991,421600,74663,247143,478907,112464,459113,434553,477643,106648,392797,153316,399552,32722,344260,212156,117660,322450,365352,245540,184267,87394,67168,195663,230889,110581,454993,332312,226476,361491,388848,218682,274875,332905,111737,106164,31321,305113,74846,371717,93482,462703,23885,145664,71772,457515,211515,258173,187475,392198,152666,507294,482719,515427,158064,360127,479400
34,319159,371276,66278,370299,464435,370506,304663,285305,512247,112448,380137,110640,473550,378543,160168,362532,257944,15079,111500,355353,364635,113191,325277,335353,361913,140006,4712,66683,248170,519754,157485,356755,375152,383957,121851,245976,482140,399771,219181,372422,405876,471464,487987,435306,521539,238775,457803,291277,376023,177130,361834,478907,511886,260997,290418,365352,477889,285794,285573,135729,151031,473587,106164,136430,269026,517019,54948,305011,218793,127288,323007,286354,493199,443348,492941,511794,517456,85460,445232,135783,42350,22509,344971,418388,300121,191119,401038,448707,136468,439360,229534,52303,464513,438942,492319,239055,214137,415139,96668,332,244005,146625,225044,161024,48065,453673,446709,247234,373644,511122,503330,86606,520985,4270,374664,421221,501361,120473,223455,358323,31321,242161,172197,275785,512003,32053,493457,498632,493079,229424,219135,57736,484504,370750,425896,138217,435249,438971,287852,454714,373147,108718,8192,131737,35310,478215,358869,121363,187286,138796,333946,463678,94806,34647,412890,392797,251821,177578,205535,378100,136688,66885,232403,425945,275695,328254,443121,399628,10295,305422,67167,239320,514499,20387,447442,261532,478255,289618,56961,245007,194270,206519,346506,328720,471565,118822,454993,465541,289374,101523,483445,302357,481130,428108,25339,185178,137141,465041,230007,447572,104565,214715,263207,415739,311932,131099,187592,407617,92355,203882,467807,182366,111014,390585,256129,95876,31833,106708,212156,239944,435162,272226,361491,157075,374761,270188,271666,405244,483477,492505,241454,371664,50832,183,233447,144551,276436,294967,325432,380777,74846,468787,430019,517235,390809,516458,144976,218737,461124,177599,77976,353195,420900,225306,59183,191086,459113,122038,434553,290368,280302,360127,516101,517481,106648,187475,465155,513482,226476,236996,344260,369383,179757,234045,325870,123838,517715,476556,300458,295526,87394,452411,421562,434509,406416,307892,523104,371645,93482,206397,402308,311413,371717,482255,375353,456633,157600,188304,251556,406184,515427,322450,457832,426172,217105,89636,284102,361942,371989,369212,186978,217666
35,236253,371276,370299,66278,177130,112448,383957,374664,314607,473550,285305,380410,380137,370506,511886,364635,355353,269026,124246,4712,376023,487987,512247,374125,405876,160168,519754,275785,304663,66683,462958,473587,257944,356755,219181,244005,15079,248170,122038,251067,363652,5361,432594,86682,362532,373644,120473,471464,443348,52303,494585,361913,464435,478907,284753,402906,285573,371989,254224,67709,135729,402031,219135,4270,97524,239055,236782,291277,492941,517481,416848,54948,484723,272226,285794,287852,218793,232403,466555,136902,492319,130975,110640,115943,57736,1260,53171,445232,86761,136468,414044,131737,415139,362028,434553,517456,245007,305011,421221,22509,358323,453673,448707,481240,172197,520985,493079,399771,65182,417226,425896,232646,454714,479400,279426,177223,70292,482140,229220,435249,464513,32053,333946,493963,300121,428647,219376,516458,378543,346506,275339,493457,244318,212942,223350,236686,108718,92505,121363,136430,93349,511794,86606,273763,447442,57542,251821,135783,371645,353436,138796,364076,25555,358495,40272,500215,85460,399628,218737,144551,457832,271666,146625,286354,188777,305422,292187,136688,432547,157075,310711,482255,435162,56961,224176,203708,511122,300458,514989,134025,355338,37118,328720,96668,473275,284807,118822,67167,302357,214137,401038,251460,428108,371664,360902,447572,47656,481130,34647,35310,111737,195183,454993,131099,289618,390809,467807,290368,407617,203882,267912,517235,409200,390585,325065,261532,491871,95876,31833,468417,83339,244829,187286,410322,265029,444463,225306,110581,111500,263207,233102,219228,435133,33073,194270,390913,406609,405244,483477,241454,473732,335353,391076,326010,421562,371717,195663,92206,415250,272472,402987,430019,478255,260997,160554,189493,477643,353195,420900,106708,406416,483445,459113,329416,332,25339,256332,465041,516101,151031,402308,236996,268192,365764,465155,40728,225044,344260,461166,481545,86456,504134,67168,87394,518272,270035,370451,92355,77184,58020,295526,160948,371381,31321,152033,328747,198076,280302,213688,443246,20945,130645,74846,93482,415739,495376,213618,211515,89636,82027,332431,127288
36,401180,370299,371276,66278,464435,473587,445232,512247,380137,112448,364635,160168,407118,520985,355353,314607,335353,225044,265032,110640,383957,275785,66683,376023,31321,517019,401038,285305,221362,332,356755,248170,191119,172197,219181,471464,457803,52303,131737,254224,122038,370506,285573,405876,528,476246,294967,362532,285794,325277,465155,234045,127288,361913,177130,284753,252716,260997,482140,135729,399771,130975,443348,219135,223139,34647,4270,507167,218793,492941,322450,361535,300121,511886,365876,146625,516950,121696,448707,337222,255319,85460,262088,70292,53171,393456,236782,492688,485721,136902,380410,111500,414044,269026,15079,473550,286354,492319,57736,370451,22509,517489,453673,86606,20129,4712,374664,493079,991,40728,479283,428647,279350,264976,120473,264942,435249,32053,136468,304663,106164,333742,352634,357884,378543,473465,238879,9146,425896,95876,88443,108718,229424,251821,463678,136430,203708,235564,121363,491871,239055,284613,236686,135506,392797,92505,402906,137722,138796,410322,454596,194928,214137,428268,239320,302357,20945,421065,96668,218737,131099,225306,406173,372422,335042,296375,261532,478255,242161,305011,358323,373644,237496,56961,371664,237655,111737,305422,443121,473275,120723,468562,154596,48269,177223,480413,428108,160888,37118,454993,364076,93349,245007,265029,223455,263207,202427,437241,213688,195663,306721,403538,43569,92355,203882,487318,213208,57542,188777,31833,5779,407617,507767,378369,338329,272226,484665,493457,362028,86456,186768,381505,457953,219228,337939,275339,233102,483477,11545,317306,267912,369925,194270,421562,371717,375998,41766,374761,144551,229967,20280,430019,409200,343122,86761,160554,516458,206397,179524,402002,291277,262348,478907,220429,447572,236996,434553,118822,157075,195045,420900,290368,426172,232403,187475,353899,256129,226476,139159,300458,344260,265622,187495,360127,131675,275695,482324,373147,244005,221036,67168,131604,25339,268192,399628,86682,482255,92914,74846,256332,289374,287157,260681,239739,368317,365352,457832,107682,250963,495376,447442,519754,232254,258173,258578,482742,401088,64594,186334,45225,217666,197200
37,464735,370299,371276,364635,160168,464435,355353,511886,457803,512247,520985,112448,110640,407118,66278,111500,314607,269026,383957,66683,479387,140006,361913,405876,121363,487987,374664,285305,479581,158960,482140,380137,122038,248170,493774,473587,467807,131737,252716,260997,439360,344260,275785,5361,329078,219181,353899,177130,376023,284753,362532,31321,401280,55167,443348,294967,135729,289985,372556,305011,244005,219135,517019,4270,401038,261532,448707,248249,239055,291277,144551,471464,290046,385033,418388,445232,287852,121696,136430,449277,1260,428647,517456,381539,293447,430019,136902,52303,414258,414044,371381,219874,473550,492319,146625,22509,236782,42350,130561,453673,96668,187495,4712,293202,399771,493079,58020,236686,516101,414861,120473,486613,8192,245976,157075,86606,112464,296302,115943,478907,378543,264976,493457,218737,484723,370750,93349,492941,14179,476556,45225,8533,328129,390301,172197,256129,196919,392797,515005,302357,390632,465155,356755,279426,351559,333946,304663,478255,214715,289374,447442,511794,203708,268192,177921,57736,422255,258578,272226,67167,370506,373147,32581,232403,213081,179524,271666,65278,399628,512003,332,32053,375998,364076,92505,353195,242161,35310,478148,154596,300121,106164,334981,242595,233102,402031,6450,435162,162378,454993,86456,413947,219005,401726,428108,256006,275923,177861,24734,346506,38711,241632,437241,447572,186334,131604,235517,287718,185491,53171,55757,256332,45255,206273,470340,402308,407617,214137,300458,477889,491871,485270,423340,63977,187592,190061,31833,236996,256567,203805,274875,435249,32561,219228,443121,370451,521,213688,405244,390585,138796,425896,443246,421562,438196,87394,194270,42838,229534,225306,362028,290368,380777,162006,208681,85460,307892,160554,516458,136688,360127,305422,177223,335353,357328,93482,415005,459113,151031,434553,371664,213208,361491,188777,358323,478673,443011,399552,283255,35444,237417,322450,420900,54948,296657,67168,95876,181133,241454,142240,202342,406329,262088,519754,275695,72497,424246,34761,453235,285573,336544,410322,457832,74846,422303,482255,250963,365352,493061,23114,421221,495376
